Date,Time,Total_Wind_Power(MWh)
20151001,1,414.475
20151001,2,479.913
20151001,3,577.0
20151001,4,685.138
20151001,5,808.8
20151001,6,908.975
20151001,7,977.3
20151001,8,940.525
20151001,9,816.225
20151001,10,614.813
20151001,11,540.7
20151001,12,804.713
20151001,13,945.563
20151001,14,925.588
20151001,15,920.975
20151001,16,831.975
20151001,17,826.125
20151001,18,721.888
20151001,19,765.063
20151001,20,900.113
20151001,21,991.225
20151001,22,1017.613
20151001,23,1055.55
20151001,0,1069.288
20151002,1,1236.0
20151002,2,1365.763
20151002,3,1416.988
20151002,4,1495.575
20151002,5,1541.425
20151002,6,1515.875
20151002,7,1402.088
20151002,8,1311.8
20151002,9,1119.588
20151002,10,831.138
20151002,11,943.375
20151002,12,1184.713
20151002,13,1219.063
20151002,14,1185.288
20151002,15,1112.363
20151002,16,931.713
20151002,17,788.35
20151002,18,714.838
20151002,19,836.125
20151002,20,1185.2
20151002,21,1346.588
20151002,22,1347.338
20151002,23,1327.738
20151002,0,1252.3
20151003,1,1167.738
20151003,2,1085.725
20151003,3,928.613
20151003,4,779.838
20151003,5,570.1
20151003,6,462.238
20151003,7,428.775
20151003,8,347.488
20151003,9,279.938
20151003,10,195.675
20151003,11,162.175
20151003,12,216.963
20151003,13,249.788
20151003,14,249.513
20151003,15,299.188
20151003,16,337.975
20151003,17,394.1
20151003,18,390.125
20151003,19,522.863
20151003,20,854.775
20151003,21,1116.538
20151003,22,1297.75
20151003,23,1379.863
20151003,0,1305.113
20151004,1,1224.275
20151004,2,1109.163
20151004,3,994.013
20151004,4,947.375
20151004,5,932.988
20151004,6,874.788
20151004,7,842.413
20151004,8,761.7
20151004,9,562.425
20151004,10,304.7
20151004,11,247.488
20151004,12,306.55
20151004,13,398.713
20151004,14,478.413
20151004,15,469.375
20151004,16,470.338
20151004,17,427.088
20151004,18,379.85
20151004,19,466.413
20151004,20,593.975
20151004,21,657.475
20151004,22,662.125
20151004,23,574.125
20151004,0,509.375
20151005,1,369.05
20151005,2,303.075
20151005,3,219.825
20151005,4,177.65
20151005,5,136.938
20151005,6,102.713
20151005,7,104.075
20151005,8,88.038
20151005,9,75.438
20151005,10,42.05
20151005,11,33.925
20151005,12,39.725
20151005,13,80.988
20151005,14,74.525
20151005,15,68.7
20151005,16,65.813
20151005,17,54.438
20151005,18,69.913
20151005,19,134.013
20151005,20,229.575
20151005,21,301.825
20151005,22,423.013
20151005,23,485.488
20151005,0,495.8
20151006,1,495.9
20151006,2,469.513
20151006,3,530.15
20151006,4,589.425
20151006,5,539.175
20151006,6,561.625
20151006,7,656.963
20151006,8,644.363
20151006,9,617.888
20151006,10,632.463
20151006,11,670.15
20151006,12,693.938
20151006,13,750.25
20151006,14,786.838
20151006,15,799.813
20151006,16,842.513
20151006,17,971.6
20151006,18,1076.913
20151006,19,1397.25
20151006,20,1744.925
20151006,21,1947.838
20151006,22,2013.55
20151006,23,2099.138
20151006,0,2267.013
20151007,1,2302.713
20151007,2,2256.175
20151007,3,2247.313
20151007,4,2183.863
20151007,5,2216.538
20151007,6,2234.038
20151007,7,2353.4
20151007,8,2377.425
20151007,9,2334.363
20151007,10,2404.838
20151007,11,2462.238
20151007,12,2543.975
